Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),Power Factor
2024-11-04 15:10:25,210.60,4.09,849.30,0.417,50.0,0.99
2024-11-04 15:10:26,210.60,4.09,849.30,0.417,49.9,0.99
2024-11-04 15:10:26,210.60,4.09,849.30,0.417,49.9,0.99
2024-11-04 15:10:27,210.60,4.09,848.80,0.417,50.0,0.99
2024-11-04 15:10:27,210.60,4.09,848.80,0.417,49.9,0.99
2024-11-04 15:10:28,210.70,4.09,848.90,0.418,49.9,0.99
2024-11-04 15:10:29,210.70,4.09,848.90,0.418,49.9,0.99
2024-11-04 15:10:29,210.50,4.09,849.20,0.418,50.0,0.99
2024-11-04 15:10:30,210.50,4.09,849.20,0.418,49.9,0.99
2024-11-04 15:10:30,210.70,4.09,850.30,0.418,50.0,0.99
2024-11-04 15:10:31,210.70,4.09,850.30,0.418,49.9,0.99
2024-11-04 15:10:32,210.60,4.09,850.10,0.418,50.0,0.99
2024-11-04 15:10:32,210.60,4.09,850.10,0.419,49.9,0.99
2024-11-04 15:10:33,210.70,4.09,850.40,0.419,50.0,0.99
2024-11-04 15:10:33,210.70,4.09,850.40,0.419,49.9,0.99
2024-11-04 15:10:34,210.60,4.09,850.60,0.419,50.0,0.99
2024-11-04 15:10:35,210.60,4.09,850.60,0.419,49.9,0.99
2024-11-04 15:10:35,210.60,4.09,850.60,0.419,50.0,0.99
2024-11-04 15:10:36,210.50,4.09,849.80,0.419,49.9,0.99
2024-11-04 15:10:36,210.50,4.09,849.80,0.419,49.9,0.99
2024-11-04 15:10:37,210.60,4.09,850.10,0.420,49.9,0.99
2024-11-04 15:10:37,210.60,4.09,850.10,0.420,49.9,0.99
2024-11-04 15:10:38,210.40,4.09,849.90,0.420,49.9,0.99
2024-11-04 15:10:39,210.40,4.09,849.90,0.420,49.9,0.99
2024-11-04 15:10:39,210.60,4.10,850.90,0.420,50.0,0.99
2024-11-04 15:10:40,210.60,4.10,850.90,0.420,50.0,0.99
2024-11-04 15:10:40,210.40,4.10,850.70,0.421,50.0,0.99
2024-11-04 15:10:41,210.40,4.10,850.70,0.421,49.9,0.99
2024-11-04 15:10:42,210.40,4.10,850.70,0.421,50.0,0.99
2024-11-04 15:10:42,210.70,4.10,851.80,0.421,49.9,0.99
2024-11-04 15:10:43,210.70,4.10,851.80,0.421,50.0,0.99
2024-11-04 15:10:43,210.60,4.11,853.00,0.421,49.9,0.99
2024-11-04 15:10:44,210.60,4.11,853.00,0.421,50.0,0.99
2024-11-04 15:10:45,210.70,4.11,854.20,0.421,50.0,0.99
2024-11-04 15:10:45,210.70,4.11,854.20,0.422,50.0,0.99
2024-11-04 15:10:46,210.50,4.12,855.30,0.422,50.0,0.99
2024-11-04 15:10:46,210.50,4.12,855.30,0.422,50.0,0.99
2024-11-04 15:10:47,209.90,4.13,855.10,0.422,50.0,0.99
2024-11-04 15:10:48,209.90,4.13,855.10,0.422,50.0,0.99
2024-11-04 15:10:48,209.90,4.14,856.50,0.422,50.0,0.99
2024-11-04 15:10:49,209.90,4.14,856.50,0.422,50.0,0.99
2024-11-04 15:10:49,209.90,4.14,856.80,0.423,50.0,0.99
2024-11-04 15:10:50,209.90,4.14,856.80,0.423,50.0,0.99
2024-11-04 15:10:51,210.30,4.13,857.90,0.423,50.0,0.99
2024-11-04 15:10:51,210.30,4.13,857.90,0.423,50.0,0.99
2024-11-04 15:10:52,210.30,4.13,857.90,0.423,50.0,0.99
2024-11-04 15:10:52,210.30,4.13,857.70,0.423,50.0,0.99
2024-11-04 15:10:53,210.30,4.13,857.70,0.424,50.0,0.99
2024-11-04 15:10:54,210.30,4.13,857.50,0.424,50.0,0.99
2024-11-04 15:10:54,210.30,4.13,857.50,0.424,50.0,0.99
2024-11-04 15:10:55,210.30,4.13,856.90,0.424,50.0,0.99
2024-11-04 15:10:55,210.30,4.13,856.90,0.424,50.0,0.99
2024-11-04 15:10:56,210.30,4.13,857.00,0.424,50.0,0.99
2024-11-04 15:10:57,210.30,4.13,857.00,0.424,50.0,0.99
2024-11-04 15:10:57,210.30,4.13,857.30,0.424,50.0,0.99
2024-11-04 15:10:58,210.30,4.13,857.30,0.425,50.0,0.99
2024-11-04 15:10:58,210.30,4.13,857.10,0.425,50.0,0.99
2024-11-04 15:10:59,210.30,4.13,857.10,0.425,50.0,0.99
2024-11-04 15:11:00,210.40,4.12,856.70,0.425,50.0,0.99
2024-11-04 15:11:00,210.40,4.12,856.70,0.425,50.0,0.99
2024-11-04 15:11:01,210.40,4.12,856.70,0.425,50.0,0.99
2024-11-04 15:11:01,210.40,4.13,856.90,0.425,50.0,0.99
2024-11-04 15:11:02,210.40,4.13,856.90,0.426,50.0,0.99
2024-11-04 15:11:03,210.30,4.13,856.50,0.426,50.0,0.99
2024-11-04 15:11:03,210.30,4.13,856.50,0.426,50.0,0.99
2024-11-04 15:11:04,209.80,4.13,854.90,0.426,50.0,0.99
2024-11-04 15:11:04,209.80,4.13,854.90,0.426,50.0,0.99
2024-11-04 15:11:05,209.60,4.13,854.50,0.426,50.0,0.99
2024-11-04 15:11:06,209.60,4.13,854.50,0.426,50.0,0.99
2024-11-04 15:11:06,209.50,4.13,853.90,0.427,50.0,0.99
2024-11-04 15:11:07,209.50,4.13,853.90,0.427,50.0,0.99
2024-11-04 15:11:07,209.50,4.13,853.30,0.427,50.0,0.99
2024-11-04 15:11:08,209.50,4.13,853.30,0.427,50.0,0.99
2024-11-04 15:11:09,209.50,4.13,853.30,0.427,50.0,0.99
2024-11-04 15:11:09,209.40,4.12,852.20,0.427,50.0,0.99
2024-11-04 15:11:10,209.40,4.12,852.20,0.427,50.0,0.99
2024-11-04 15:11:10,209.30,4.12,850.90,0.428,50.0,0.99
2024-11-04 15:11:11,209.30,4.12,850.90,0.428,50.0,0.99
2024-11-04 15:11:11,209.20,4.11,849.90,0.428,50.0,0.99
2024-11-04 15:11:12,209.20,4.11,849.90,0.428,50.0,0.99
2024-11-04 15:11:13,209.10,4.12,849.90,0.428,50.0,0.99
2024-11-04 15:11:13,209.10,4.12,849.90,0.428,50.0,0.99
2024-11-04 15:11:14,209.00,4.12,849.60,0.428,50.0,0.99
2024-11-04 15:11:14,209.00,4.12,849.60,0.429,50.0,0.99
2024-11-04 15:11:15,209.30,4.11,849.30,0.429,50.0,0.99
2024-11-04 15:11:16,209.30,4.11,849.30,0.429,50.0,0.99
2024-11-04 15:11:16,209.40,4.11,849.70,0.429,50.0,0.99
2024-11-04 15:11:17,209.40,4.11,849.70,0.429,50.0,0.99
2024-11-04 15:11:17,209.50,4.12,850.80,0.429,50.0,0.99
2024-11-04 15:11:18,209.50,4.12,850.80,0.429,50.0,0.99
2024-11-04 15:11:19,208.70,4.12,850.00,0.430,50.0,0.99
2024-11-04 15:11:19,208.70,4.12,850.00,0.430,50.0,0.99
2024-11-04 15:11:20,208.70,4.12,850.00,0.430,50.0,0.99
2024-11-04 15:11:20,208.60,4.13,850.90,0.430,50.0,0.99
2024-11-04 15:11:21,208.60,4.13,850.90,0.430,50.0,0.99
2024-11-04 15:11:22,208.90,4.13,851.40,0.430,50.0,0.99
2024-11-04 15:11:22,208.90,4.13,851.40,0.430,50.0,0.99
2024-11-04 15:11:23,208.90,4.13,851.50,0.431,50.0,0.99
2024-11-04 15:11:23,208.90,4.13,851.50,0.431,50.0,0.99
2024-11-04 15:11:24,208.80,4.13,851.10,0.431,50.0,0.99
2024-11-04 15:11:25,208.80,4.13,851.10,0.431,50.0,0.99
2024-11-04 15:11:25,208.80,4.13,851.10,0.431,50.0,0.99
2024-11-04 15:11:26,208.70,4.13,851.00,0.431,50.0,0.99
2024-11-04 15:11:26,208.70,4.13,851.00,0.431,50.0,0.99
2024-11-04 15:11:27,208.80,4.12,850.70,0.431,50.0,0.99
2024-11-04 15:11:28,208.80,4.12,850.70,0.432,50.0,0.99
2024-11-04 15:11:28,208.70,4.13,850.60,0.432,50.0,0.99
2024-11-04 15:11:29,208.70,4.13,850.60,0.432,50.0,0.99
2024-11-04 15:11:29,208.60,4.13,850.30,0.432,50.0,0.99
2024-11-04 15:11:30,208.60,4.13,850.30,0.432,50.0,0.99
2024-11-04 15:11:31,208.30,4.13,850.10,0.432,50.0,0.99
2024-11-04 15:11:31,208.30,4.13,850.10,0.433,50.0,0.99
2024-11-04 15:11:32,208.30,4.13,849.90,0.433,50.0,0.99
2024-11-04 15:11:32,208.30,4.13,849.90,0.433,50.0,0.99
2024-11-04 15:11:33,208.70,4.12,849.90,0.433,50.0,0.99
2024-11-04 15:11:34,208.70,4.12,849.90,0.433,50.0,0.99
2024-11-04 15:11:34,208.70,4.12,849.80,0.433,50.0,0.99
2024-11-04 15:11:35,208.70,4.12,849.80,0.433,50.0,0.99
2024-11-04 15:11:35,208.70,4.12,849.80,0.433,50.0,0.99
2024-11-04 15:11:36,208.50,4.12,848.90,0.434,50.0,0.99
2024-11-04 15:11:37,208.50,4.12,848.90,0.434,50.0,0.99
2024-11-04 15:11:37,208.50,4.12,849.10,0.434,50.0,0.99
2024-11-04 15:11:38,208.50,4.12,849.10,0.434,50.0,0.99
2024-11-04 15:11:38,208.50,4.13,849.60,0.434,50.0,0.99
2024-11-04 15:11:39,208.50,4.13,849.60,0.434,50.0,0.99
2024-11-04 15:11:40,208.50,4.13,850.30,0.434,50.0,0.99
2024-11-04 15:11:40,208.50,4.13,850.30,0.435,50.0,0.99
2024-11-04 15:11:41,208.30,4.13,850.00,0.435,50.0,0.99
2024-11-04 15:11:41,208.30,4.13,850.00,0.435,50.0,0.99
2024-11-04 15:11:42,208.30,4.13,849.70,0.435,50.0,0.99
2024-11-04 15:11:42,208.30,4.13,849.70,0.435,50.0,0.99
2024-11-04 15:11:43,208.20,4.13,848.60,0.435,50.0,0.99
2024-11-04 15:11:44,208.20,4.13,848.60,0.435,50.0,0.99
2024-11-04 15:11:44,208.20,4.13,848.60,0.436,49.9,0.99
2024-11-04 15:11:45,208.00,4.13,848.40,0.436,50.0,0.99
2024-11-04 15:11:45,208.00,4.13,848.40,0.436,50.0,0.99
2024-11-04 15:11:46,208.20,4.13,848.60,0.436,50.0,0.99
2024-11-04 15:11:47,208.20,4.13,848.60,0.436,49.9,0.99
2024-11-04 15:11:47,208.30,4.13,849.30,0.436,50.0,0.99
2024-11-04 15:11:48,208.30,4.13,849.30,0.436,50.0,0.99
2024-11-04 15:11:48,208.30,4.13,849.40,0.437,50.0,0.99
2024-11-04 15:11:49,208.30,4.13,849.40,0.437,50.0,0.99
2024-11-04 15:11:50,208.50,4.12,849.40,0.437,49.9,0.99
2024-11-04 15:11:50,208.50,4.12,849.40,0.437,50.0,0.99
2024-11-04 15:11:51,207.70,4.14,848.90,0.437,50.0,0.99
2024-11-04 15:11:51,207.70,4.14,848.90,0.437,50.0,0.99
2024-11-04 15:11:52,207.70,4.14,848.90,0.437,49.9,0.99
2024-11-04 15:11:53,208.20,4.13,849.90,0.438,50.0,0.99
2024-11-04 15:11:53,208.20,4.13,849.90,0.438,50.0,0.99
2024-11-04 15:11:54,208.20,4.13,849.90,0.438,50.0,0.99
2024-11-04 15:11:54,208.20,4.13,849.90,0.438,50.0,0.99
2024-11-04 15:11:55,208.10,4.14,850.40,0.438,50.0,0.99
2024-11-04 15:11:56,208.10,4.14,850.40,0.438,50.0,0.99
2024-11-04 15:11:56,208.00,4.14,850.80,0.438,49.9,0.99
2024-11-04 15:11:57,208.00,4.14,850.80,0.439,50.0,0.99
2024-11-04 15:11:57,207.70,4.15,851.00,0.439,50.0,0.99
2024-11-04 15:11:58,207.70,4.15,851.00,0.439,50.0,0.99
2024-11-04 15:11:59,207.70,4.15,851.00,0.439,50.0,0.99
2024-11-04 15:11:59,207.70,4.15,851.00,0.439,50.0,0.99
2024-11-04 15:12:00,208.00,4.14,851.10,0.439,50.0,0.99
2024-11-04 15:12:00,208.00,4.14,851.10,0.439,50.0,0.99
2024-11-04 15:12:01,208.20,4.14,851.70,0.440,50.0,0.99
2024-11-04 15:12:02,208.20,4.14,851.70,0.440,50.0,0.99
2024-11-04 15:12:02,208.20,4.14,852.00,0.440,50.0,0.99
2024-11-04 15:12:03,208.20,4.14,852.00,0.440,50.0,0.99
2024-11-04 15:12:03,208.20,4.14,852.00,0.440,50.0,0.99
2024-11-04 15:12:04,209.00,4.14,853.20,0.440,50.0,0.99
2024-11-04 15:12:05,209.00,4.14,853.20,0.440,50.0,0.99
2024-11-04 15:12:05,209.30,4.13,852.90,0.441,50.0,0.99
2024-11-04 15:12:06,209.30,4.13,852.90,0.441,50.0,0.99
2024-11-04 15:12:06,209.30,4.13,852.40,0.441,50.0,0.99
2024-11-04 15:12:07,209.30,4.13,852.40,0.441,50.0,0.99
2024-11-04 15:12:08,209.10,4.13,852.40,0.441,50.0,0.99
2024-11-04 15:12:08,209.10,4.13,852.40,0.441,50.0,0.99
2024-11-04 15:12:09,209.10,4.13,852.40,0.441,50.0,0.99
2024-11-04 15:12:09,209.10,4.13,852.30,0.442,50.0,0.99
2024-11-04 15:12:10,209.10,4.13,852.30,0.442,50.0,0.99
2024-11-04 15:12:11,209.10,4.13,851.90,0.442,50.0,0.99
2024-11-04 15:12:11,209.10,4.13,851.90,0.442,50.0,0.99
2024-11-04 15:12:12,209.00,4.12,851.40,0.442,50.0,0.99
2024-11-04 15:12:12,209.00,4.12,851.40,0.442,50.0,0.99
2024-11-04 15:12:13,209.00,4.12,850.90,0.442,50.0,0.99
2024-11-04 15:12:13,209.00,4.12,850.90,0.443,50.0,0.99
2024-11-04 15:12:14,208.50,4.13,850.20,0.443,50.0,0.99
2024-11-04 15:12:15,208.50,4.13,850.20,0.443,50.0,0.99
2024-11-04 15:12:15,208.70,4.12,849.60,0.443,50.0,0.99
2024-11-04 15:12:16,208.70,4.12,849.60,0.443,50.0,0.99
2024-11-04 15:12:16,209.00,4.12,850.50,0.443,50.0,0.99
2024-11-04 15:12:17,209.00,4.12,850.50,0.443,50.0,0.99
2024-11-04 15:12:18,208.40,4.13,849.10,0.444,50.0,0.99
2024-11-04 15:12:18,208.40,4.13,849.10,0.444,50.0,0.99
2024-11-04 15:12:19,207.60,4.14,848.30,0.444,50.0,0.99
2024-11-04 15:12:19,207.60,4.14,848.30,0.444,50.0,0.99
2024-11-04 15:12:20,207.60,4.14,848.30,0.444,50.0,0.99
2024-11-04 15:12:21,208.50,4.13,849.60,0.444,50.0,0.99
2024-11-04 15:12:21,208.50,4.13,849.60,0.444,50.0,0.99
2024-11-04 15:12:22,208.80,4.13,850.50,0.444,50.0,0.99
2024-11-04 15:12:22,208.80,4.13,850.50,0.445,50.0,0.99
2024-11-04 15:12:23,208.70,4.13,850.40,0.445,50.0,0.99
2024-11-04 15:12:24,208.70,4.13,850.40,0.445,50.0,0.99
2024-11-04 15:12:24,208.70,4.13,850.60,0.445,50.0,0.99
2024-11-04 15:12:25,208.70,4.13,850.60,0.445,50.0,0.99
2024-11-04 15:12:25,208.80,4.12,849.80,0.445,50.0,0.99
2024-11-04 15:12:26,208.80,4.12,849.80,0.446,50.0,0.99
2024-11-04 15:12:27,208.90,4.12,849.60,0.446,50.0,0.99
2024-11-04 15:12:27,208.90,4.12,849.60,0.446,50.0,0.99
2024-11-04 15:12:28,208.90,4.12,849.60,0.446,50.0,0.99
2024-11-04 15:12:28,209.00,4.11,848.60,0.446,50.0,0.99
2024-11-04 15:12:29,209.00,4.11,848.60,0.446,50.0,0.99
2024-11-04 15:12:30,209.10,4.11,848.80,0.446,50.0,0.99
2024-11-04 15:12:30,209.10,4.11,848.80,0.446,50.0,0.99
2024-11-04 15:12:31,209.10,4.11,847.90,0.447,50.0,0.99
2024-11-04 15:12:31,209.10,4.11,847.90,0.447,50.0,0.99
2024-11-04 15:12:32,209.10,4.11,847.80,0.447,49.9,0.99
2024-11-04 15:12:33,209.10,4.11,847.80,0.447,50.0,0.99
2024-11-04 15:12:33,209.20,4.11,848.80,0.447,49.9,0.99
2024-11-04 15:12:34,209.20,4.11,848.80,0.447,50.0,0.99
2024-11-04 15:12:34,209.30,4.11,849.10,0.447,49.9,0.99
2024-11-04 15:12:35,209.30,4.11,849.10,0.448,50.0,0.99
2024-11-04 15:12:36,209.30,4.11,850.30,0.448,49.9,0.99
2024-11-04 15:12:36,209.30,4.11,850.30,0.448,50.0,0.99
2024-11-04 15:12:37,209.30,4.11,850.30,0.448,49.9,0.99
2024-11-04 15:12:37,209.50,4.12,851.80,0.448,50.0,0.99
2024-11-04 15:12:38,209.50,4.12,851.80,0.448,50.0,0.99
2024-11-04 15:12:39,209.70,4.12,852.40,0.448,50.0,0.99
2024-11-04 15:12:39,209.70,4.12,852.40,0.449,50.0,0.99
2024-11-04 15:12:40,209.50,4.12,851.70,0.449,49.9,0.99
2024-11-04 15:12:40,209.50,4.12,851.70,0.449,50.0,0.99
2024-11-04 15:12:41,209.60,4.12,852.20,0.449,49.9,0.99
2024-11-04 15:12:42,209.60,4.12,852.20,0.449,50.0,0.99
2024-11-04 15:12:42,209.70,4.12,851.90,0.449,50.0,0.99
2024-11-04 15:12:43,209.70,4.12,851.90,0.449,50.0,0.99
2024-11-04 15:12:43,210.00,4.11,852.70,0.450,49.9,0.99
2024-11-04 15:12:44,210.00,4.11,852.70,0.450,50.0,0.99
2024-11-04 15:12:45,209.60,4.12,852.60,0.450,49.9,0.99
2024-11-04 15:12:45,209.60,4.12,852.60,0.450,50.0,0.99
2024-11-04 15:12:46,209.70,4.12,853.10,0.450,50.0,0.99
2024-11-04 15:12:46,209.70,4.12,853.10,0.450,50.0,0.99
2024-11-04 15:12:47,209.70,4.12,853.10,0.450,50.0,0.99
2024-11-04 15:12:47,209.60,4.13,854.30,0.451,50.0,0.99
2024-11-04 15:12:48,209.60,4.13,854.30,0.451,50.0,0.99
2024-11-04 15:12:49,209.70,4.13,854.70,0.451,50.0,0.99
2024-11-04 15:12:49,209.70,4.13,854.70,0.451,50.0,0.99
2024-11-04 15:12:50,209.70,4.14,855.50,0.451,50.0,0.99
2024-11-04 15:12:50,209.70,4.14,855.50,0.451,50.0,0.99
2024-11-04 15:12:51,209.70,4.13,855.70,0.451,50.0,0.99
2024-11-04 15:12:52,209.70,4.13,855.70,0.452,50.0,0.99
2024-11-04 15:12:52,209.90,4.13,855.70,0.452,49.9,0.99
2024-11-04 15:12:53,209.90,4.13,855.70,0.452,49.9,0.99
2024-11-04 15:12:53,209.90,4.13,855.70,0.452,50.0,0.99
2024-11-04 15:12:54,209.50,4.13,855.20,0.452,50.0,0.99
2024-11-04 15:12:55,209.50,4.13,855.20,0.452,50.0,0.99
2024-11-04 15:12:55,209.60,4.13,854.90,0.452,50.0,0.99
2024-11-04 15:12:56,209.60,4.13,854.90,0.453,50.0,0.99
2024-11-04 15:12:56,209.60,4.13,855.10,0.453,50.0,0.99
2024-11-04 15:12:57,209.60,4.13,855.10,0.453,50.0,0.99
2024-11-04 15:12:58,209.60,4.13,854.90,0.453,50.0,0.99
2024-11-04 15:12:58,209.60,4.13,854.90,0.453,50.0,0.99
2024-11-04 15:12:59,209.50,4.13,853.80,0.453,50.0,0.99
2024-11-04 15:12:59,209.50,4.13,853.80,0.453,50.0,0.99
2024-11-04 15:13:00,209.50,4.13,853.30,0.453,50.0,0.99
2024-11-04 15:13:01,209.50,4.13,853.30,0.454,49.9,0.99
2024-11-04 15:13:01,209.50,4.12,852.40,0.454,49.9,0.99
2024-11-04 15:13:02,209.50,4.12,852.40,0.454,50.0,0.99
2024-11-04 15:13:02,209.50,4.12,851.70,0.454,50.0,0.99
2024-11-04 15:13:03,209.50,4.12,851.70,0.454,50.0,0.99
2024-11-04 15:13:04,209.50,4.12,851.70,0.454,50.0,0.99
2024-11-04 15:13:04,209.70,4.11,851.00,0.455,49.9,0.99
2024-11-04 15:13:05,209.70,4.11,851.00,0.455,50.0,0.99
2024-11-04 15:13:05,209.70,4.11,850.60,0.455,50.0,0.99
2024-11-04 15:13:06,209.70,4.11,850.60,0.455,50.0,0.99
2024-11-04 15:13:07,209.70,4.11,850.80,0.455,50.0,0.99
2024-11-04 15:13:07,209.70,4.11,850.80,0.455,50.0,0.99
2024-11-04 15:13:08,209.70,4.11,851.20,0.455,50.0,0.99
2024-11-04 15:13:08,209.70,4.11,851.20,0.455,50.0,0.99
2024-11-04 15:13:09,209.70,4.12,852.20,0.456,50.0,0.99
2024-11-04 15:13:10,209.70,4.12,852.20,0.456,49.9,0.99
2024-11-04 15:13:10,210.20,4.12,854.10,0.456,50.0,0.99
2024-11-04 15:13:11,210.20,4.12,854.10,0.456,50.0,0.99
2024-11-04 15:13:11,210.20,4.12,854.10,0.456,49.9,0.99
2024-11-04 15:13:12,210.10,4.12,854.70,0.456,50.0,0.99
2024-11-04 15:13:13,210.10,4.12,854.70,0.456,50.0,0.99
2024-11-04 15:13:13,210.10,4.12,854.80,0.457,49.9,0.99
2024-11-04 15:13:14,210.10,4.12,854.80,0.457,50.0,0.99
2024-11-04 15:13:14,210.10,4.13,855.30,0.457,50.0,0.99
2024-11-04 15:13:15,210.10,4.13,855.30,0.457,50.0,0.99
2024-11-04 15:13:16,209.70,4.13,854.20,0.457,50.0,0.99
2024-11-04 15:13:16,209.70,4.13,854.20,0.457,50.0,0.99
2024-11-04 15:13:17,209.10,4.13,853.20,0.457,50.0,0.99
2024-11-04 15:13:17,209.10,4.13,853.20,0.458,50.0,0.99
2024-11-04 15:13:18,209.10,4.13,853.10,0.458,50.0,0.99
2024-11-04 15:13:19,209.10,4.13,853.10,0.458,50.0,0.99
2024-11-04 15:13:19,208.90,4.13,852.60,0.458,50.0,0.99
2024-11-04 15:13:20,208.90,4.13,852.60,0.458,49.9,0.99
2024-11-04 15:13:20,208.90,4.13,852.60,0.458,49.9,0.99
2024-11-04 15:13:21,208.90,4.14,852.90,0.458,50.0,0.99
2024-11-04 15:13:21,208.90,4.14,852.90,0.459,50.0,0.99
2024-11-04 15:13:22,209.10,4.13,852.40,0.459,50.0,0.99
2024-11-04 15:13:23,209.10,4.13,852.40,0.459,50.0,0.99
2024-11-04 15:13:23,209.20,4.13,852.30,0.459,49.9,0.99
2024-11-04 15:13:24,209.20,4.13,852.30,0.459,50.0,0.99
2024-11-04 15:13:24,209.30,4.13,852.60,0.459,50.0,0.99
2024-11-04 15:13:25,209.30,4.13,852.60,0.459,50.0,0.99
2024-11-04 15:13:26,209.40,4.13,852.10,0.460,50.0,0.99
2024-11-04 15:13:26,209.40,4.13,852.10,0.460,50.0,0.99
2024-11-04 15:13:27,209.70,4.12,852.20,0.460,50.0,0.99
2024-11-04 15:13:27,209.70,4.12,852.20,0.460,49.9,0.99
2024-11-04 15:13:28,209.60,4.12,851.80,0.460,50.0,0.99
2024-11-04 15:13:29,209.60,4.12,851.80,0.460,50.0,0.99
2024-11-04 15:13:29,209.70,4.12,852.00,0.460,50.0,0.99
2024-11-04 15:13:30,209.70,4.12,852.00,0.461,49.9,0.99
2024-11-04 15:13:30,209.70,4.12,852.00,0.461,50.0,0.99
2024-11-04 15:13:31,209.80,4.11,851.40,0.461,50.0,0.99
2024-11-04 15:13:32,209.80,4.11,851.40,0.461,49.9,0.99
2024-11-04 15:13:32,209.60,4.11,850.70,0.461,50.0,0.99
2024-11-04 15:13:33,209.60,4.11,850.70,0.461,50.0,0.99
2024-11-04 15:13:33,209.50,4.11,850.30,0.461,49.9,0.99
2024-11-04 15:13:34,209.50,4.11,850.30,0.462,50.0,0.99
2024-11-04 15:13:35,209.80,4.11,850.80,0.462,50.0,0.99
2024-11-04 15:13:35,209.80,4.11,850.80,0.462,50.0,0.99
2024-11-04 15:13:36,209.60,4.11,850.40,0.462,50.0,0.99
2024-11-04 15:13:36,209.60,4.11,850.40,0.462,50.0,0.99
2024-11-04 15:13:37,209.60,4.11,850.40,0.462,50.0,0.99
2024-11-04 15:13:38,209.10,4.12,849.40,0.462,50.0,0.99
2024-11-04 15:13:38,209.10,4.12,849.40,0.463,50.0,0.99
2024-11-04 15:13:39,209.20,4.11,848.90,0.463,50.0,0.99
2024-11-04 15:13:39,209.20,4.11,848.90,0.463,50.0,0.99
2024-11-04 15:13:40,209.40,4.12,850.10,0.463,50.0,0.99
2024-11-04 15:13:41,209.40,4.12,850.10,0.463,50.0,0.99
2024-11-04 15:13:41,209.30,4.11,849.60,0.463,50.0,0.99
2024-11-04 15:13:42,209.30,4.11,849.60,0.463,50.0,0.99
2024-11-04 15:13:42,208.80,4.13,850.50,0.464,50.0,0.99
2024-11-04 15:13:43,208.80,4.13,850.50,0.464,50.0,0.99
2024-11-04 15:13:44,208.60,4.13,851.20,0.464,50.0,0.99
2024-11-04 15:13:44,208.60,4.13,851.20,0.464,50.0,0.99
2024-11-04 15:13:45,208.50,4.14,851.30,0.464,50.0,0.99
2024-11-04 15:13:45,208.50,4.14,851.30,0.464,50.0,0.99
2024-11-04 15:13:46,208.60,4.13,851.60,0.464,50.0,0.99
2024-11-04 15:13:47,208.60,4.13,851.60,0.465,50.0,0.99
2024-11-04 15:13:47,208.60,4.13,851.60,0.465,50.0,0.99
2024-11-04 15:13:48,208.50,4.14,852.30,0.465,50.0,0.99
2024-11-04 15:13:48,208.50,4.14,852.30,0.465,50.0,0.99
2024-11-04 15:13:49,208.30,4.14,852.60,0.465,50.0,0.99
2024-11-04 15:13:50,208.30,4.14,852.60,0.465,50.0,0.99
2024-11-04 15:13:50,208.70,4.14,853.50,0.465,49.9,0.99
2024-11-04 15:13:51,208.70,4.14,853.50,0.466,50.0,0.99
2024-11-04 15:13:51,208.90,4.13,853.00,0.466,50.0,0.99
2024-11-04 15:13:52,208.90,4.13,853.00,0.466,50.0,0.99
2024-11-04 15:13:52,208.70,4.14,852.00,0.466,50.0,0.99
2024-11-04 15:13:53,208.70,4.14,852.00,0.466,49.9,0.99
2024-11-04 15:13:54,209.00,4.12,850.90,0.466,50.0,0.99
2024-11-04 15:13:54,209.00,4.12,850.90,0.466,50.0,0.99
2024-11-04 15:13:55,209.00,4.12,850.90,0.467,50.0,0.99
2024-11-04 15:13:55,209.00,4.13,850.80,0.467,50.0,0.99
2024-11-04 15:13:56,209.00,4.13,850.80,0.467,50.0,0.99
2024-11-04 15:13:57,209.30,4.11,849.70,0.467,50.0,0.99
2024-11-04 15:13:57,209.30,4.11,849.70,0.467,50.0,0.99
2024-11-04 15:13:58,209.00,4.11,848.50,0.467,50.0,0.99
2024-11-04 15:13:58,209.00,4.11,848.50,0.467,50.0,0.99
2024-11-04 15:13:59,209.20,4.11,848.00,0.468,49.9,0.99
2024-11-04 15:14:00,209.20,4.11,848.00,0.468,50.0,0.99
2024-11-04 15:14:00,209.20,4.11,848.60,0.468,50.0,0.99
2024-11-04 15:14:01,209.20,4.11,848.60,0.468,50.0,0.99
2024-11-04 15:14:01,209.60,4.11,849.60,0.468,50.0,0.99
2024-11-04 15:14:02,209.60,4.11,849.60,0.468,50.0,0.99
2024-11-04 15:14:03,209.60,4.11,849.90,0.468,50.0,0.99
2024-11-04 15:14:03,209.60,4.11,849.90,0.468,50.0,0.99
2024-11-04 15:14:04,209.60,4.11,849.90,0.469,49.9,0.99
2024-11-04 15:14:04,209.50,4.11,850.70,0.469,50.0,0.99
2024-11-04 15:14:05,209.50,4.11,850.70,0.469,49.9,0.99
2024-11-04 15:14:06,209.30,4.12,850.70,0.469,50.0,0.99
2024-11-04 15:14:06,209.30,4.12,850.70,0.469,50.0,0.99
2024-11-04 15:14:07,209.10,4.13,851.70,0.469,49.9,0.99
2024-11-04 15:14:07,209.10,4.13,851.70,0.469,50.0,0.99
2024-11-04 15:14:08,209.20,4.12,851.80,0.470,50.0,0.99
2024-11-04 15:14:09,209.20,4.12,851.80,0.470,50.0,0.99
2024-11-04 15:14:09,209.40,4.12,852.30,0.470,50.0,0.99
